TStamp Europe/Helsinki	X [m/s²]	Y [m/s²]	Z [m/s²]
1570546293089	0,333426	0,039227	9,906593
1570546293094	0,333426	0,000000	9,906593
1570546293099	0,215746	0,039227	9,984290
1570546293104	0,333426	-0,078453	9,984290
1570546293108	0,372653	-0,078453	9,945437
1570546293113	0,372653	-0,117680	9,945437
1570546293118	0,372653	-0,078453	9,945437
1570546293123	0,294199	0,039227	9,906593
1570546293128	0,333426	0,078453	9,906593
1570546293133	0,333426	0,078453	9,984290
1570546293138	0,411879	0,039227	9,984290
1570546293143	0,411879	0,117680	9,867741
1570546293148	0,372653	0,078453	9,984290
1570546293153	0,333426	0,078453	9,984290
1570546293158	0,372653	0,078453	9,906593
1570546293163	0,294199	-0,039227	10,023134
1570546293168	0,215746	0,000000	10,023134
1570546293173	0,372653	0,039227	10,023134
1570546293178	0,333426	0,078453	10,023134
1570546293183	0,372653	-0,039227	10,061987
1570546293188	0,294199	-0,078453	9,984290
1570546293193	0,294199	-0,078453	9,867741
1570546293198	0,294199	0,000000	9,906593
1570546293203	0,333426	-0,039227	9,867741
1570546293208	0,333426	0,000000	9,984290
1570546293213	0,294199	0,039227	9,984290
1570546293218	0,333426	0,078453	10,023134
1570546293223	0,294199	0,078453	10,061987
1570546293228	0,294199	0,117680	9,984290
1570546293233	0,333426	0,078453	9,867741
1570546293238	0,215746	-0,039227	9,906593
1570546293242	0,294199	0,039227	9,867741
1570546293247	0,254973	0,039227	9,984290
1570546293252	0,254973	0,039227	9,906593
1570546293257	0,254973	0,000000	9,945437
1570546293262	0,294199	0,078453	9,906593
1570546293267	0,451106	0,117680	9,945437
1570546293272	0,372653	0,117680	10,023134
1570546293277	0,372653	0,196133	10,061987
1570546293282	0,333426	0,117680	9,984290
1570546293287	0,294199	0,156906	9,906593
1570546293292	0,333426	0,078453	9,906593
1570546293297	0,372653	0,078453	9,906593
1570546293302	0,294199	0,078453	9,906593
1570546293307	0,215746	0,000000	9,945437
1570546293312	0,333426	-0,039227	9,984290
1570546293317	0,333426	-0,039227	9,906593
1570546293322	0,294199	0,000000	9,906593
1570546293327	0,372653	0,000000	9,984290
1570546293332	0,411879	0,078453	10,023134
1570546293337	0,254973	0,039227	9,945437
1570546293342	0,215746	0,078453	9,984290
1570546293347	0,333426	0,078453	9,984290
1570546293352	0,372653	0,000000	9,945437
1570546293357	0,294199	0,000000	9,945437
1570546293362	0,254973	-0,039227	10,023134
1570546293367	0,294199	0,078453	9,945437
1570546293372	0,254973	0,078453	9,867741
1570546293376	0,254973	0,039227	9,906593
1570546293381	0,215746	0,078453	9,867741
1570546293386	0,254973	0,078453	9,984290
1570546293391	0,333426	0,117680	9,906593
1570546293396	0,294199	0,117680	9,906593
1570546293401	0,254973	0,039227	9,906593
1570546293406	0,254973	0,078453	9,867741
1570546293411	0,254973	0,078453	9,867741
1570546293416	0,176520	0,000000	9,906593
1570546293421	0,215746	0,078453	10,061987
1570546293426	0,333426	0,000000	10,061987
1570546293431	0,372653	0,078453	9,945437
1570546293436	0,294199	0,117680	9,906593
1570546293441	0,333426	0,078453	9,945437
1570546293446	0,333426	0,000000	9,945437
1570546293451	0,333426	-0,039227	9,906593
1570546293456	0,294199	0,039227	9,906593
1570546293461	0,294199	0,078453	9,828897
1570546293466	0,372653	0,039227	9,751200
1570546293471	0,411879	0,117680	9,751200
1570546293476	0,333426	0,117680	9,751200
1570546293481	0,333426	0,078453	9,828897
1570546293486	0,254973	0,039227	9,906593
1570546293491	0,372653	-0,039227	9,945437
1570546293496	0,294199	-0,039227	9,906593
1570546293501	0,215746	0,039227	9,867741
1570546293506	0,294199	0,078453	9,945437
1570546293510	0,333426	0,078453	9,984290
1570546293515	0,372653	0,117680	9,945437
1570546293520	0,372653	0,117680	10,023134
1570546293525	0,411879	0,156906	9,984290
1570546293530	0,294199	0,039227	9,945437
1570546293535	0,372653	0,117680	9,906593
1570546293540	0,451106	0,039227	9,906593
1570546293545	0,451106	0,039227	9,867741
1570546293550	0,294199	0,078453	9,828897
1570546293555	0,333426	0,078453	9,906593
1570546293560	0,411879	0,039227	9,828897
1570546293565	0,333426	0,078453	9,790044
1570546293570	0,411879	0,039227	9,906593
1570546293575	0,411879	0,039227	9,867741
1570546293580	0,411879	0,078453	9,828897
1570546293585	0,372653	-0,039227	9,867741
1570546293590	0,372653	0,039227	9,906593
1570546293595	0,333426	0,039227	9,984290
1570546293600	0,372653	0,039227	9,945437
1570546293605	0,294199	0,117680	10,023134
1570546293610	0,372653	0,196133	9,945437
1570546293615	0,294199	0,196133	9,906593
1570546293620	0,333426	0,196133	9,984290
1570546293625	0,333426	0,117680	9,945437
1570546293630	0,294199	0,156906	9,984290
1570546293635	0,411879	0,156906	9,906593
1570546293640	0,411879	0,000000	9,945437
1570546293645	0,333426	0,000000	9,984290
1570546293649	0,372653	0,000000	10,023134
1570546293654	0,411879	0,000000	9,984290
1570546293659	0,372653	0,039227	9,906593
1570546293664	0,372653	0,078453	9,984290
1570546293669	0,411879	0,039227	10,061987
1570546293674	0,294199	0,078453	10,023134
1570546293679	0,451106	0,078453	9,984290
1570546293684	0,372653	0,117680	9,984290
1570546293689	0,294199	0,078453	9,945437
1570546293694	0,333426	0,117680	9,945437
1570546293699	0,333426	0,156906	10,023134
1570546293704	0,294199	0,117680	9,984290
1570546293709	0,254973	0,000000	10,023134
1570546293714	0,294199	0,078453	10,061987
1570546293719	0,411879	0,117680	9,945437
1570546293724	0,372653	0,039227	9,906593
1570546293729	0,411879	0,078453	9,828897
1570546293734	0,372653	0,156906	9,828897
1570546293739	0,411879	0,078453	10,023134
1570546293744	0,451106	0,117680	9,945437
1570546293749	0,451106	0,078453	9,984290
1570546293754	0,490333	0,117680	9,867741
1570546293759	0,451106	0,117680	9,984290
1570546293764	0,490333	0,117680	10,061987
1570546293769	0,372653	0,117680	9,984290
1570546293774	0,294199	0,117680	9,984290
1570546293779	0,294199	0,117680	10,061987
1570546293783	0,411879	0,117680	9,984290
1570546293788	0,372653	0,117680	9,867741
1570546293793	0,490333	0,156906	9,906593
1570546293798	0,333426	0,039227	9,790044
1570546293803	0,333426	0,039227	9,945437
1570546293808	0,294199	0,000000	10,100849
1570546293813	0,294199	0,000000	10,139693
1570546293818	0,254973	-0,039227	10,061987
1570546293823	0,215746	0,000000	9,984290
1570546293828	0,294199	0,078453	9,906593
1570546293833	0,254973	0,078453	9,828897
1570546293838	0,254973	0,078453	9,984290
1570546293843	0,294199	0,078453	9,945437
1570546293848	0,254973	0,000000	10,023134
1570546293853	0,254973	0,039227	10,023134
1570546293858	0,254973	0,117680	9,984290
1570546293863	0,294199	0,039227	9,906593
1570546293868	0,333426	0,078453	9,945437
1570546293873	0,333426	0,078453	9,945437
1570546293878	0,254973	0,039227	10,023134
1570546293883	0,294199	0,039227	9,984290
1570546293888	0,294199	0,117680	9,906593
1570546293893	0,333426	0,039227	9,906593
1570546293898	0,294199	0,078453	9,790044
1570546293903	0,372653	0,117680	9,867741
1570546293908	0,411879	0,117680	9,828897
1570546293913	0,411879	0,078453	9,867741
1570546293917	0,411879	0,117680	9,945437
1570546293922	0,294199	0,196133	9,906593
1570546293927	0,294199	0,078453	9,945437
1570546293932	0,411879	0,117680	9,945437
1570546293937	0,333426	0,078453	9,945437
1570546293942	0,294199	0,117680	9,906593
1570546293947	0,294199	0,039227	9,945437
1570546293952	0,294199	0,039227	9,984290
1570546293957	0,294199	0,117680	9,984290
1570546293962	0,294199	0,117680	10,061987
1570546293967	0,176520	0,078453	9,984290
1570546293972	0,254973	0,078453	9,906593
1570546293977	0,215746	0,078453	9,906593
1570546293982	0,215746	0,039227	9,906593
1570546293987	0,215746	0,078453	9,945437
1570546293992	0,254973	0,039227	9,984290
1570546293997	0,215746	0,039227	9,945437
1570546294002	0,372653	0,117680	9,945437
1570546294007	0,333426	0,078453	9,906593
1570546294012	0,294199	0,000000	9,945437
1570546294017	0,333426	0,078453	9,906593
1570546294022	0,333426	0,039227	9,945437
1570546294027	0,372653	0,039227	9,984290
1570546294032	0,372653	0,039227	9,984290
1570546294037	0,372653	0,039227	9,945437
1570546294042	0,254973	0,078453	9,945437
1570546294047	0,294199	0,039227	9,984290
1570546294051	0,294199	0,078453	9,906593
1570546294056	0,333426	0,117680	9,867741
1570546294061	0,294199	0,117680	9,828897
1570546294066	0,372653	0,039227	9,867741
1570546294071	0,254973	-0,078453	10,023134
1570546294076	0,254973	-0,078453	9,945437
1570546294081	0,176520	0,039227	9,906593
1570546294086	0,254973	0,039227	9,867741
1570546294091	0,294199	0,000000	9,906593
1570546294096	0,411879	0,039227	9,867741
1570546294101	0,411879	0,039227	9,945437
1570546294106	0,372653	0,117680	9,945437
1570546294111	0,411879	0,156906	10,023134
1570546294116	0,411879	0,039227	9,984290
1570546294121	0,411879	0,039227	9,984290
1570546294126	0,333426	0,039227	9,906593
1570546294131	0,372653	0,078453	9,828897
1570546294136	0,294199	0,039227	9,906593
1570546294141	0,294199	0,156906	9,867741
1570546294146	0,333426	0,117680	9,984290
1570546294151	0,294199	0,078453	9,945437
1570546294156	0,372653	0,039227	9,906593
1570546294161	0,294199	0,078453	9,945437
1570546294166	0,333426	0,078453	9,984290
1570546294171	0,372653	0,078453	9,984290
1570546294176	0,333426	0,117680	9,945437
1570546294181	0,333426	0,078453	9,984290
1570546294185	0,333426	0,000000	10,023134
1570546294190	0,333426	0,000000	10,023134
1570546294195	0,254973	-0,039227	9,984290
1570546294200	0,294199	0,039227	9,945437
1570546294205	0,254973	0,117680	9,984290
1570546294210	0,254973	0,078453	10,023134
1570546294215	0,215746	0,039227	9,984290
1570546294220	0,294199	0,039227	9,984290
1570546294225	0,333426	0,078453	9,945437
1570546294230	0,254973	0,039227	9,906593
1570546294235	0,333426	0,039227	9,828897
1570546294240	0,333426	0,039227	9,867741
1570546294245	0,333426	0,117680	9,867741
1570546294250	0,372653	0,039227	9,906593
1570546294255	0,294199	0,117680	9,867741
1570546294260	0,254973	-0,039227	9,906593
1570546294265	0,254973	0,078453	9,945437
1570546294270	0,215746	0,039227	9,945437
1570546294275	0,254973	-0,039227	9,945437
1570546294280	0,294199	0,039227	9,906593
1570546294285	0,294199	0,000000	9,867741
1570546294290	0,333426	-0,039227	9,984290
1570546294295	0,294199	0,039227	9,945437
1570546294300	0,333426	-0,039227	10,061987
1570546294305	0,254973	0,078453	10,023134
1570546294310	0,333426	0,078453	9,945437
1570546294315	0,294199	0,117680	9,945437
1570546294319	0,372653	0,039227	9,906593
1570546294324	0,254973	0,000000	9,945437
1570546294329	0,294199	0,039227	9,945437
1570546294334	0,372653	0,039227	10,023134
1570546294339	0,294199	0,078453	10,023134
1570546294344	0,333426	0,000000	10,023134
1570546294349	0,333426	-0,039227	9,906593
1570546294354	0,333426	0,078453	9,867741
1570546294359	0,215746	0,039227	9,828897
1570546294364	0,294199	0,039227	9,945437
1570546294369	0,294199	-0,078453	9,945437
1570546294374	0,254973	0,000000	9,945437
1570546294379	0,294199	0,000000	10,023134
1570546294384	0,372653	-0,039227	10,061987
1570546294389	0,254973	0,039227	9,945437
1570546294394	0,294199	0,000000	9,945437
1570546294399	0,254973	-0,039227	9,867741
1570546294404	0,294199	-0,039227	9,906593
1570546294409	0,333426	0,000000	9,867741
1570546294414	0,254973	0,039227	9,984290
1570546294419	0,215746	0,117680	9,906593
1570546294424	0,333426	0,117680	10,023134
1570546294429	0,372653	0,117680	10,100849
1570546294434	0,294199	0,078453	10,061987
1570546294439	0,294199	0,078453	9,984290
1570546294444	0,333426	0,039227	9,945437
1570546294449	0,294199	0,156906	9,867741
1570546294453	0,254973	0,078453	9,867741
1570546294458	0,254973	0,117680	9,945437
1570546294463	0,254973	0,039227	10,023134
1570546294468	0,294199	0,039227	9,945437
1570546294473	0,215746	0,000000	9,906593
1570546294478	0,294199	0,000000	9,945437
1570546294483	0,333426	0,039227	9,984290
1570546294488	0,215746	0,078453	9,945437
1570546294493	0,176520	0,078453	10,023134
1570546294498	0,333426	0,117680	10,061987
1570546294503	0,333426	0,117680	9,945437
1570546294508	0,254973	0,078453	10,023134
1570546294513	0,294199	0,117680	9,945437
1570546294518	0,372653	0,156906	9,906593
1570546294523	0,333426	0,196133	9,984290
1570546294528	0,411879	0,078453	9,945437
1570546294533	0,372653	0,117680	9,906593
1570546294538	0,451106	0,117680	9,906593
1570546294543	0,372653	0,078453	9,867741
1570546294548	0,294199	0,117680	9,867741
1570546294553	0,254973	0,117680	9,945437
1570546294558	0,215746	0,156906	9,945437
1570546294563	0,294199	0,039227	10,023134
1570546294568	0,254973	0,039227	10,023134
1570546294573	0,254973	0,078453	9,984290
1570546294578	0,254973	0,078453	9,984290
1570546294583	0,294199	0,078453	9,906593
1570546294588	0,411879	0,117680	9,945437
1570546294592	0,372653	0,078453	10,023134
1570546294597	0,254973	0,117680	10,100849
1570546294602	0,254973	0,039227	10,023134
1570546294607	0,215746	0,039227	10,023134
1570546294612	0,411879	0,039227	10,100849
1570546294617	0,254973	0,039227	10,023134
1570546294622	0,294199	0,078453	9,945437
1570546294627	0,294199	0,078453	9,945437
1570546294632	0,333426	0,117680	9,867741
1570546294637	0,254973	0,078453	9,867741
1570546294642	0,176520	0,078453	9,867741
1570546294647	0,176520	0,039227	9,867741
1570546294652	0,215746	0,078453	9,867741
1570546294657	0,294199	0,039227	9,945437
1570546294662	0,254973	0,078453	9,906593
1570546294667	0,254973	0,039227	9,828897
1570546294672	0,254973	0,039227	9,828897
1570546294677	0,254973	0,039227	9,945437
1570546294682	0,333426	0,000000	9,984290
1570546294687	0,254973	0,000000	9,945437
1570546294692	0,294199	-0,039227	9,984290
1570546294697	0,254973	0,039227	9,867741
1570546294702	0,254973	0,117680	9,945437
1570546294707	0,333426	0,117680	9,906593
1570546294712	0,254973	0,078453	9,906593
1570546294717	0,215746	0,039227	9,828897
1570546294722	0,254973	0,078453	9,945437
1570546294726	0,294199	0,039227	9,906593
1570546294731	0,372653	0,156906	9,867741
1570546294736	0,411879	0,078453	9,945437
1570546294741	0,411879	0,117680	10,023134
1570546294746	0,254973	0,078453	9,906593
1570546294751	0,294199	0,117680	9,828897
1570546294756	0,451106	0,117680	9,828897
1570546294761	0,411879	0,039227	9,867741
1570546294766	0,372653	-0,039227	9,828897
1570546294771	0,294199	0,039227	9,945437
1570546294776	0,333426	0,078453	9,945437
1570546294781	0,254973	0,000000	9,867741
1570546294786	0,254973	0,000000	9,751200
1570546294791	0,333426	0,078453	9,751200
1570546294796	0,254973	0,078453	9,790044
1570546294801	0,254973	0,039227	9,867741
1570546294806	0,254973	0,078453	9,906593
1570546294811	0,333426	0,039227	9,867741
1570546294816	0,372653	0,078453	9,906593
1570546294821	0,411879	0,078453	9,790044
1570546294826	0,372653	0,117680	9,906593
1570546294831	0,294199	0,078453	9,945437
1570546294836	0,176520	0,078453	9,906593
1570546294841	0,294199	0,078453	9,945437
1570546294846	0,451106	0,000000	10,023134
1570546294851	0,411879	-0,039227	9,984290
1570546294856	0,411879	0,078453	10,023134
1570546294860	0,372653	0,000000	10,023134
1570546294865	0,451106	0,039227	9,984290
1570546294870	0,333426	0,156906	9,906593
1570546294875	0,333426	0,039227	9,984290
1570546294880	0,294199	0,078453	9,945437
1570546294885	0,333426	0,039227	9,945437
1570546294890	0,333426	0,078453	9,867741
1570546294895	0,215746	0,039227	9,984290
1570546294900	0,215746	0,078453	9,984290
1570546294905	0,254973	0,039227	9,984290
1570546294910	0,254973	0,078453	10,100849
1570546294915	0,294199	0,039227	9,984290
1570546294920	0,333426	0,117680	9,984290
1570546294925	0,254973	0,078453	9,945437
1570546294930	0,215746	0,039227	10,061987
1570546294935	0,294199	0,078453	9,906593
1570546294940	0,333426	0,039227	9,984290
1570546294945	0,333426	0,117680	9,945437
1570546294950	0,294199	0,117680	9,984290
1570546294955	0,372653	0,078453	9,828897
1570546294960	0,411879	0,078453	9,828897
1570546294965	0,333426	0,039227	9,945437
1570546294970	0,294199	0,039227	9,906593
1570546294975	0,333426	0,039227	9,906593
1570546294980	0,254973	0,039227	9,945437
1570546294985	0,254973	0,000000	10,023134
1570546294990	0,254973	0,000000	9,828897
1570546294994	0,215746	0,000000	9,867741
1570546294999	0,254973	0,000000	9,906593
1570546295004	0,372653	-0,039227	9,906593
1570546295009	0,333426	0,039227	9,906593
1570546295014	0,254973	-0,039227	10,023134
1570546295019	0,215746	0,078453	9,984290
1570546295024	0,254973	0,117680	9,984290
1570546295029	0,294199	0,039227	9,867741
1570546295034	0,451106	0,156906	9,867741
1570546295039	0,372653	0,078453	9,906593
1570546295044	0,294199	-0,039227	9,906593
1570546295049	0,294199	0,000000	9,867741
1570546295054	0,294199	0,078453	10,023134
1570546295059	0,294199	0,078453	9,984290
1570546295064	0,294199	0,039227	9,984290
1570546295069	0,294199	0,078453	9,828897
1570546295074	0,254973	0,078453	9,867741
1570546295079	0,215746	0,078453	9,867741
1570546295084	0,254973	0,039227	10,023134
1570546295089	0,215746	0,039227	9,984290
1570546295094	0,254973	0,078453	9,906593
1570546295099	0,254973	0,039227	10,023134
1570546295104	0,294199	-0,039227	10,100849
1570546295109	0,372653	0,078453	9,984290
1570546295114	0,333426	0,078453	9,984290
1570546295119	0,372653	-0,039227	9,906593
1570546295124	0,372653	0,039227	9,828897
1570546295129	0,372653	0,078453	9,984290
1570546295133	0,372653	0,039227	9,945437
1570546295138	0,411879	0,000000	9,945437
1570546295143	0,411879	0,039227	9,984290
1570546295148	0,333426	0,039227	9,945437
1570546295153	0,411879	0,000000	9,945437
1570546295158	0,451106	-0,039227	9,984290
1570546295163	0,333426	0,000000	9,945437
1570546295168	0,294199	0,078453	9,828897
1570546295173	0,333426	0,078453	9,828897
1570546295178	0,294199	0,117680	9,828897
1570546295183	0,294199	0,117680	9,945437
1570546295188	0,254973	0,039227	9,945437
1570546295193	0,215746	0,117680	9,984290
1570546295198	0,294199	0,078453	9,984290
1570546295203	0,333426	0,156906	9,984290
1570546295208	0,254973	0,078453	9,945437
1570546295213	0,215746	0,078453	10,023134
1570546295218	0,176520	0,078453	10,023134
1570546295223	0,294199	0,078453	9,984290
1570546295228	0,333426	0,039227	9,906593
1570546295233	0,294199	0,039227	9,984290
1570546295238	0,411879	0,078453	10,023134
1570546295243	0,333426	0,039227	9,945437
1570546295248	0,294199	0,000000	9,906593
